Total_Population,Median_Income,Percent_Bachelor_or_Higher,ZIP
237,-666666666,51.4,72066
2677,53273,90.3,72067
833,57426,75.0,72068
1074,60863,76.1,72069
1920,80227,93.9,72070
283,42045,89.7,72072
887,69219,82.5,72073
142,86389,89.0,72074
12,-666666666,100.0,72075
39284,51560,90.6,72076
413,-666666666,99.2,72079
418,27083,70.1,72080
7813,49615,76.8,72081
2091,28569,76.0,72082
239,40625,97.1,72083
1215,45250,83.8,72084
232,57500,95.3,72085
11761,54258,83.0,72086
1513,39750,81.5,72087
2333,58257,95.8,72088
673,-666666666,100.0,72099
3229,54500,82.7,72101
2619,56204,90.5,72102
14079,60198,86.8,72103
23494,50787,88.0,72104
5844,52118,83.9,72106
114,51875,74.3,72107
0,-666666666,-666666666.0,72108
11250,46720,90.2,72110
1490,55822,77.9,72111
10864,40096,85.4,72112
26322,71351,95.4,72113
10214,24920,86.7,72114
20838,74569,96.2,72116
14452,38438,85.4,72117
23056,45715,88.8,72118
0,-666666666,-666666666.0,72119
32815,73224,95.0,72120
2753,37652,86.7,72121
1224,79028,95.6,72122
292,32344,80.5,72123
713,37500,87.2,72125
3437,55848,93.8,72126
2393,58177,89.7,72127
761,61184,87.4,72128
1384,74444,92.7,72129
439,59821,74.9,72130
3906,45137,79.4,72131
3507,63926,91.5,72132
16,-666666666,100.0,72133
582,76042,86.2,72134
3245,84890,97.0,72135
2529,72817,86.6,72136
2429,48984,84.2,72137
289,22895,81.3,72139
309,61071,76.8,72140
517,38125,82.8,72141
2139,58462,83.1,72142
34692,49402,88.3,72143
12370,71395,92.8,72150
350,-666666666,100.0,72152
3823,46198,71.2,72153
508,104500,97.5,72156
1240,61375,91.8,72157
9055,58865,86.6,72160
121,36167,82.7,72165
205,119688,85.4,72166
1377,64286,78.4,72167
2008,-666666666,81.2,72168
84,63750,84.5,72169
205,55625,95.5,72170
10246,69724,91.3,72173
392,35508,85.8,72175
8714,67380,88.5,72176
26,22917,34.6,72178
390,55234,77.7,72179
95,-666666666,56.8,72180
5,-666666666,80.0,72181
29,8750,100.0,72182
773,-666666666,66.5,72183
16,-666666666,100.0,72199
733,83839,98.1,72201
9597,46162,89.5,72202
30348,38581,88.7,72204
21794,61959,95.4,72205
22725,48588,85.4,72206
12100,89666,97.8,72207
32095,40161,83.4,72209
14382,59618,91.9,72210
23832,76503,97.3,72211
13556,111735,98.1,72212
26558,99646,97.6,72223
10920,78542,96.8,72227
24404,41022,83.8,72301
56,58958,82.7,72311
0,-666666666,-666666666.0,72313
20255,47305,85.5,72315
1475,-666666666,87.2,72320
75,32750,91.4,72322
2029,42734,84.1,72324
11,-666666666,100.0,72325
2446,48988,87.9,72326
1271,58750,80.6,72327
62,-666666666,27.4,72328
0,-666666666,-666666666.0,72329
533,36739,88.0,72330
2309,43594,72.9,72331
138,20000,80.4,72332
289,39185,72.2,72333
16320,40237,83.4,72335
15,-666666666,100.0,72338
160,28988,85.3,72339
98,-666666666,88.6,72340
184,48611,96.9,72341
4133,35865,81.5,72342
416,24219,83.0,72346
805,48892,85.2,72347
2315,46350,85.2,72348
1018,47344,83.6,72350
791,50136,57.5,72351
7,-666666666,71.4,72352
49,-666666666,67.3,72353
2255,41753,76.7,72354
2054,50714,77.8,72355
1648,28438,69.3,72358
321,34545,79.6,72359
5188,22933,84.5,72360
16314,73762,91.0,72364
2580,36587,75.8,72365
2017,50560,86.0,72366
0,-666666666,-666666666.0,72367
1307,101813,83.2,72368
0,-666666666,-666666666.0,72369
7265,43949,80.9,72370
1667,34841,85.1,72372
866,27813,67.5,72373
560,42135,82.4,72374
1504,47330,82.4,72376
31,-666666666,0.0,72377
14,-666666666,57.1,72379
54,-666666666,100.0,72383
707,41313,79.3,72384
1551,50096,81.6,72386
0,-666666666,-666666666.0,72387
466,-666666666,73.6,72389
6973,31731,82.6,72390
46,-666666666,100.0,72391
547,43684,82.7,72392
410,42813,76.2,72394
1229,68421,92.3,72395
12771,51644,84.1,72396
42159,42460,88.3,72401
29571,64545,93.5,72404
17573,76465,93.0,72405
456,51492,74.4,72410
3136,49224,82.8,72411
483,69856,81.9,72412
617,54375,92.4,72413
312,42708,70.0,72414
1289,55192,86.4,72415
5300,71091,88.5,72416
5257,65036,88.9,72417
1665,44625,81.8,72419
504,31667,74.9,72421
4571,42489,83.1,72422
59,25313,55.8,72424
307,-666666666,67.1,72425
193,-666666666,86.0,72426
56,32188,84.8,72427
117,-666666666,75.9,72428
231,31429,88.6,72429
453,40446,66.5,72430
378,-666666666,88.2,72431
6629,54679,88.8,72432
2571,36442,84.3,72433
2073,45804,88.1,72434
233,80893,72.8,72435
701,62250,93.3,72436
3470,57346,88.8,72437
2469,41429,78.6,72438
186,46528,86.0,72440
24,-666666666,37.5,72441
4447,64229,84.0,72442
2984,48607,82.1,72443
1529,29896,74.2,72444
41,53750,78.8,72445
1991,49228,90.5,72447
148,50104,91.5,72449
40251,54234,88.7,72450
142,18333,98.4,72453
4672,43705,90.0,72454
13557,47334,88.5,72455
542,41905,88.4,72456
230,73000,89.0,72457
559,80733,90.1,72458
1522,32292,82.3,72459
677,39784,81.7,72460
3567,51563,81.6,72461
421,52083,92.2,72462
11,43750,100.0,72464
1135,66406,93.0,72466
953,-666666666,100.0,72467
1034,39980,82.0,72469
301,55313,77.4,72470
1245,53929,87.5,72471
9032,38465,79.3,72472
2159,53542,88.1,72473
7619,41762,78.8,72476
182,-666666666,100.0,72478
1064,51450,84.7,72479
1473,39618,83.4,72482
26604,52507,87.2,72501
2423,38750,93.2,72512
2630,39890,85.9,72513
0,-666666666,-666666666.0,72515
145,-666666666,68.4,72517
3018,45530,76.3,72519
385,23761,62.9,72520
5556,48152,79.8,72521
357,49282,87.1,72522
757,33490,81.6,72523
357,-666666666,100.0,72524
114,48750,86.6,72526
491,67935,84.6,72527
219,22667,78.1,72528
5094,35882,89.9,72529
1631,53173,87.5,72530
750,45714,80.1,72531
1045,35625,68.8,72532
270,52727,84.1,72533
1600,57813,90.9,72534
385,56429,79.2,72536
578,50952,85.1,72537
768,41949,90.9,72538
134,27031,93.3,72539
119,37054,85.7,72540
3644,42604,88.8,72542
12773,58182,89.6,72543
746,36029,84.3,72544
26,-666666666,61.5,72546
675,67962,86.5,72550
60,29000,84.8,72553
2965,56729,86.7,72554
275,55093,82.1,72555
3964,51607,89.9,72556
7791,29909,88.6,72560
715,64167,81.0,72561
2357,41786,75.9,72562
432,57708,85.8,72564
1043,59063,87.3,72565
455,53750,80.8,72566
249,47697,90.0,72567
1356,62500,93.7,72568
583,-666666666,76.9,72569
368,-666666666,93.5,72571
359,56184,90.3,72572
394,-666666666,80.4,72573
3355,35076,89.5,72576
884,52123,79.7,72577
151,96250,58.7,72578
1389,58125,93.4,72579
957,37368,86.5,72581
2166,34076,84.1,72583
403,-666666666,75.9,72584
282,-666666666,85.6,72585
9,-666666666,100.0,72587
29777,52469,91.1,72601
1706,34313,90.3,72611
36,-666666666,93.3,72615
11184,55601,83.8,72616
443,-666666666,97.2,72617
1781,46394,93.0,72619
675,66000,95.3,72623
336,47019,93.2,72624
1399,43162,92.7,72626
706,49063,73.9,72628
366,-666666666,71.6,72629
86,50938,90.8,72630
4219,57409,95.6,72631
4279,52176,93.3,72632
2204,58281,92.7,72633
4544,46827,85.3,72634
3751,44912,89.3,72635
4,-666666666,100.0,72636
6929,60440,76.1,72638
810,-666666666,70.8,72639
472,72788,64.7,72640
2323,37049,89.8,72641
1884,53875,88.3,72642
2768,41923,85.4,72644
1546,34783,89.8,72645
548,81809,96.9,72648
3946,36908,81.0,72650
1313,49375,88.4,72651
28615,47665,90.0,72653
405,43854,92.7,72655
1641,41800,84.5,72658
610,-666666666,88.7,72660
755,33667,86.2,72661
2925,53571,89.1,72662
314,78558,94.8,72663
82,-666666666,100.0,72666
473,-666666666,76.9,72668
148,39688,77.7,72669
197,142750,100.0,72670
264,33000,60.1,72672
1644,46635,83.3,72675
723,47781,92.8,72677
85,-666666666,100.0,72679
955,39776,96.5,72680
237,36860,83.9,72682
389,-666666666,85.5,72683
1252,52563,77.6,72685
188,-666666666,70.4,72686
6811,42989,90.0,72687
47780,49169,92.9,72701
35324,57175,95.8,72703
28832,83327,95.4,72704
38006,95071,94.4,72712
24402,108148,97.1,72713
13811,86893,95.5,72714
16747,80817,96.0,72715
1183,60721,86.0,72717
5111,137038,98.1,72718
17341,101613,95.5,72719
725,-666666666,92.7,72721
2505,51424,84.4,72722
6248,61705,91.5,72727
99,26558,100.0,72729
10842,84563,89.2,72730
5346,71231,87.1,72732
8589,64661,90.7,72734
7914,72913,88.2,72736
2282,84318,89.1,72738
430,78304,97.0,72739
10066,51756,81.2,72740
457,85267,86.7,72742
4936,56638,85.0,72744
14115,77605,82.0,72745
119,-666666666,100.0,72747
401,-666666666,98.5,72749
9011,90159,91.6,72751
135,70225,85.2,72752
10363,61825,91.5,72753
40282,67893,84.8,72756
46731,89111,86.6,72758
324,70323,89.8,72760
22808,65335,85.7,72761
44822,76739,85.8,72762
58066,57361,71.1,72764
1433,49188,80.5,72768
1172,56406,82.7,72769
1367,52702,90.3,72773
7138,67838,90.0,72774
784,-666666666,84.5,72776
18165,38216,82.5,72801
23422,59772,88.3,72802
2271,36442,86.1,72821
6131,57270,90.8,72823
1947,73566,83.6,72824
7,-666666666,25.0,72826
113,20179,42.5,72827
90,-666666666,100.0,72828
0,-666666666,-666666666.0,72829
16138,39950,79.1,72830
713,24620,74.0,72832
4017,52794,71.5,72833
9618,59435,79.6,72834
743,38750,96.7,72835
8250,45171,80.7,72837
218,80324,84.3,72838
587,56111,97.0,72839
2404,40861,78.5,72840
224,28512,88.6,72841
1126,48409,71.0,72842
2184,56071,70.3,72843
950,55060,91.5,72845
3595,49310,82.7,72846
3328,55642,82.9,72847
719,64276,86.3,72851
140,44184,100.0,72852
2411,43542,74.6,72853
512,36875,83.0,72854
6178,48929,89.0,72855
493,67679,79.9,72856
1172,58958,84.2,72857
2923,69167,90.1,72858
105,56250,84.0,72860
1668,65464,88.0,72863
1283,54767,93.6,72865
20783,42361,80.0,72901
25696,58498,92.4,72903
22539,38009,65.9,72904
0,-666666666,-666666666.0,72905
13860,63697,90.4,72908
11290,81047,90.5,72916
12817,62568,89.9,72921
4901,50367,94.4,72923
677,50000,82.3,72926
8419,50982,87.7,72927
653,24196,92.7,72928
213,53580,97.3,72930
1497,51040,80.0,72932
4959,51118,82.0,72933
1035,-666666666,55.5,72934
481,70156,57.2,72935
14285,68125,92.2,72936
3246,55440,77.6,72937
1103,59375,88.8,72938
1836,58558,85.8,72940
5016,75962,92.7,72941
2589,51806,86.1,72943
2807,46429,88.6,72944
314,33966,83.4,72945
3541,54478,80.7,72946
3372,49299,81.7,72947
193,41167,100.0,72948
9606,48779,84.7,72949
609,46731,78.8,72950
691,37500,80.9,72951
2275,64327,81.5,72952
1132,-666666666,74.8,72955
34805,57625,86.9,72956
6605,42372,82.3,72958
2962,48770,89.6,72959
64,-666666666,80.0,73001
1146,64667,88.0,73002
22494,72894,94.3,73003
875,79125,90.8,73004
8033,50071,88.9,73005
2563,46632,93.0,73006
2357,117396,91.9,73007
21268,54925,87.9,73008
800,56797,89.0,73009
20314,84491,92.1,73010
592,55341,90.7,73011
43337,116313,97.8,73012
58211,106958,97.4,73013
1359,81458,95.2,73014
2301,41827,89.1,73015
2607,101587,96.7,73016
1306,42986,84.0,73017
20373,56720,88.9,73018
0,-666666666,-666666666.0,73019
25295,94346,92.9,73020
263,46000,100.0,73021
0,-666666666,-666666666.0,73022
673,55625,88.1,73024
16620,171171,96.2,73025
11180,96429,90.6,73026
1420,78158,91.7,73027
3695,52769,92.7,73028
1377,59188,95.4,73029
4329,58807,87.4,73030
42,-666666666,48.5,73031
189,43125,80.3,73032
567,57188,72.1,73033
46751,106367,96.3,73034
20263,55629,86.1,73036
1526,53177,90.9,73038
1333,54327,84.5,73040
350,79583,92.6,73041
961,53438,84.6,73042
143,60000,94.5,73043
24043,71571,90.4,73044
11317,73665,90.8,73045
6349,54972,78.0,73047
2381,54737,88.4,73048
6688,75844,90.2,73049
1603,27500,95.0,73050
9762,61446,82.8,73051
6183,57911,87.6,73052
594,64167,87.5,73053
4333,55167,89.3,73054
9833,59783,92.3,73055
611,62250,89.6,73056
2337,56603,86.2,73057
283,54583,88.5,73058
2726,69359,90.8,73059
1698,85781,94.6,73061
1154,49625,90.4,73062
758,60000,95.3,73063
26536,91142,92.7,73064
9877,81633,91.8,73065
232,81989,100.0,73066
1803,76708,91.3,73067
12297,72485,89.0,73068
27926,54194,92.3,73069
158,-666666666,71.4,73070
43027,57428,93.8,73071
49906,71768,95.4,73072
642,70848,95.4,73073
1175,60000,94.4,73074
9374,49175,83.5,73075
6211,63048,90.7,73077
12586,90983,91.7,73078
627,89167,91.3,73079
10037,75545,81.4,73080
2924,47784,84.6,73082
5989,50072,89.2,73084
8480,60616,86.4,73086
13815,95829,93.2,73089
729,69423,90.5,73090
806,51875,88.0,73092
3706,85469,93.2,73093
2061,71643,86.0,73095
14107,54740,94.7,73096
128,-666666666,100.0,73097
3649,57697,88.8,73098
83451,83891,93.6,73099
3460,62278,84.8,73102
5333,54756,97.3,73103
3557,68581,97.1,73104
5940,48441,94.0,73105
13001,47843,84.5,73106
25594,55881,78.8,73107
14754,34640,57.0,73108
19637,36617,66.6,73109
32742,49064,91.9,73110
11463,37908,86.8,73111
31809,55138,89.3,73112
18611,49216,89.6,73114
20462,47305,89.5,73115
9932,82060,95.9,73116
5928,22152,80.9,73117
13942,64553,91.7,73118
30414,41818,61.0,73119
35070,58632,95.4,73120
3127,75369,94.8,73121
12698,49265,82.4,73122
26031,46399,77.1,73127
6472,82043,89.3,73128
20501,40598,62.6,73129
21133,70333,94.4,73130
3392,116081,97.8,73131
27479,55875,91.1,73132
6494,53694,95.9,73134
22020,61844,88.0,73135
18165,45884,83.0,73139
2772,55174,84.5,73141
16449,84224,97.7,73142
3505,63074,100.0,73145
5691,46607,73.7,73149
5748,84781,93.6,73150
2198,159853,100.0,73151
32234,53829,86.0,73159
61987,72490,91.6,73160
29216,84862,94.5,73162
8263,126128,89.6,73165
3489,87411,88.7,73169
41645,89925,93.5,73170
4241,133822,92.3,73173
6484,99668,92.5,73179
36324,57468,87.7,73401
86,26658,100.0,73425
1372,71932,90.8,73430
928,57321,94.6,73432
2386,57171,92.2,73433
553,51250,91.0,73434
53,50625,92.3,73435
132,-666666666,77.3,73436
57,41875,83.7,73437
2812,48017,83.1,73438
6627,48913,85.7,73439
212,56111,85.2,73440
149,36042,76.2,73441
266,46500,80.3,73442
3294,64058,87.3,73443
162,76688,83.8,73444
8731,55591,78.8,73446
1123,47292,86.4,73447
5812,58125,79.6,73448
3001,47363,88.3,73449
1283,52551,85.7,73450
618,72375,93.2,73453
560,55109,87.4,73455
1630,49327,86.3,73456
949,76250,87.5,73458
1507,55667,87.8,73459
4379,40572,89.7,73460
759,48382,87.3,73461
3894,56786,87.6,73463
1048,43125,87.4,73481
183,26875,96.0,73487
24,-666666666,47.6,73488
693,58281,92.7,73491
20630,46701,86.3,73501
11528,52215,99.9,73503
47658,55574,90.5,73505
21427,63924,88.9,73507
95,68125,85.5,73520
20479,61441,85.5,73521
170,-666666666,100.0,73523
1862,67875,89.4,73526
4867,74468,91.3,73527
635,66806,89.9,73528
4633,57413,90.4,73529
427,38125,77.6,73530
333,75179,88.9,73531
438,68125,96.2,73532
27866,56934,87.2,73533
552,55682,80.0,73537
6560,81360,93.3,73538
141,107841,96.7,73539
312,83750,97.0,73540
3707,56042,94.8,73541
4098,46417,77.0,73542
1950,70750,92.3,73543
278,39792,88.9,73544
1105,42500,76.3,73546
1665,59179,75.9,73547
365,-666666666,98.4,73548
325,122000,97.9,73549
2100,56576,77.5,73550
47,-666666666,35.6,73551
1341,70515,94.6,73552
10,68750,100.0,73553
3407,53656,83.0,73554
239,61875,93.3,73555
127,-666666666,78.9,73556
205,110962,92.5,73557
422,36250,85.4,73559
799,58088,81.4,73560
701,110625,88.5,73562
390,61250,85.5,73564
920,42875,81.6,73565
1437,52273,90.2,73566
807,50000,92.6,73567
964,29671,77.9,73568
443,42500,75.9,73569
946,51591,87.6,73570
69,45625,100.0,73571
3230,57045,85.3,73572
2371,53082,86.9,73573
9323,60568,81.6,73601
1638,48200,85.9,73620
303,41912,99.0,73622
2104,52500,84.8,73624
418,75375,90.4,73625
1050,81250,88.4,73626
460,71806,93.8,73627
1601,52458,91.9,73628
3019,67750,84.9,73632
173,78125,92.4,73638
768,54583,87.7,73639
498,51136,88.3,73641
122,45833,85.9,73642
13419,50221,90.7,73644
984,34926,88.1,73645
335,90313,93.9,73646
691,70455,83.9,73647
885,66458,92.1,73650
4015,32926,83.5,73651
831,80313,93.7,73654
932,56875,79.8,73655
240,48571,92.1,73658
218,-666666666,91.5,73659
413,47768,96.0,73660
696,68188,97.4,73661
7589,57734,75.1,73662
1219,67727,96.1,73663
1126,91786,90.6,73664
375,55833,91.9,73666
470,67955,93.3,73667
17,-666666666,100.0,73668
1606,56750,87.6,73669
407,53008,94.9,73673
25892,52081,77.6,73701
29157,70243,93.2,73703
317,-666666666,100.0,73705
499,80179,89.2,73716
6972,46964,89.4,73717
499,59583,89.3,73718
112,107969,98.7,73719
109,67750,83.5,73720
407,70625,90.5,73722
756,61705,93.0,73724
361,48333,92.5,73726
131,-666666666,85.1,73727
1896,78625,91.0,73728
601,60694,98.0,73729
664,-666666666,91.0,73730
139,58750,93.0,73731
207,90833,78.9,73733
567,50625,95.3,73734
721,103542,83.2,73735
594,132188,91.1,73736
3598,62546,92.6,73737
989,65208,96.3,73738
405,84306,88.3,73739
1542,70769,79.2,73741
3847,54839,85.3,73742
77,61607,95.1,73743
138,57500,98.2,73744
5,-666666666,100.0,73746
209,55900,95.5,73747
531,52275,97.6,73749
7019,63346,92.6,73750
472,98929,98.5,73753
1159,74167,94.2,73754
730,55417,89.0,73755
331,58864,90.4,73756
170,137813,97.7,73757
206,78125,93.6,73758
1263,50673,90.7,73759
390,73750,89.8,73760
230,46750,94.7,73761
2200,82105,92.6,73762
1563,56473,77.0,73763
251,-666666666,66.1,73764
1222,67083,89.8,73766
1541,74896,82.3,73768
17,-666666666,88.2,73770
390,43500,93.5,73771
3652,55625,78.0,73772
1650,80317,94.5,73773
15407,60556,86.5,73801
954,58603,90.7,73832
1636,68750,83.5,73834
266,41250,86.1,73835
564,69313,87.6,73838
533,73750,74.0,73840
1192,71154,77.2,73841
409,52500,91.7,73842
778,51875,83.7,73843
377,76667,81.9,73844
1592,56976,91.1,73848
150,55982,91.5,73851
2023,76458,94.6,73852
527,89038,93.8,73853
147,-666666666,97.8,73855
901,53750,94.5,73857
1557,54330,89.2,73858
1514,67973,93.8,73859
1139,79688,90.3,73860
249,69286,84.8,73901
509,51750,99.1,73931
2009,62321,87.0,73932
1405,52581,86.0,73933
268,53333,98.1,73937
667,65769,92.3,73938
1420,58393,86.2,73939
13791,55401,72.5,73942
472,71786,68.0,73944
2307,49620,83.6,73945
28,-666666666,100.0,73946
512,126042,85.5,73947
1463,58309,87.7,73949
1362,66458,80.5,73950
1399,40357,68.6,73951
7,-666666666,0.0,73960
286,57679,90.0,74001
1920,64167,90.4,74002
14369,46721,87.5,74003
27280,71671,94.8,74006
31190,90085,94.4,74008
10544,54078,90.3,74010
32273,93336,96.0,74011
63498,78630,94.1,74012
41348,90769,93.5,74014
8551,68272,90.8,74015
5700,58580,86.5,74016
28841,63959,91.2,74017
20435,82318,94.0,74019
7499,59433,88.5,74020
22698,84509,93.2,74021
1803,42625,93.5,74022
12214,51848,89.4,74023
837,53750,89.6,74026
863,47333,90.1,74027
1518,46528,88.0,74028
4940,53027,87.9,74029
2966,38828,86.6,74030
1779,57050,89.5,74032
13016,76168,91.6,74033
86,30000,79.7,74034
4140,44432,78.7,74035
7460,74467,87.1,74036
23879,96750,92.1,74037
2146,60500,85.1,74038
4084,69471,82.5,74039
2838,77045,94.3,74041
389,57798,88.4,74042
7793,64291,89.3,74044
269,85625,79.1,74045
164,36042,100.0,74046
7627,82442,93.1,74047
5524,49339,89.6,74048
488,49000,89.3,74050
2020,67604,88.6,74051
959,33906,91.5,74052
5409,82781,92.8,74053
779,46875,83.8,74054
48185,85374,94.7,74055
4783,45556,89.3,74056
3629,50441,89.0,74058
5767,55040,89.0,74059
428,47321,84.2,74060
2455,70263,91.7,74061
830,44545,90.3,74062
31174,68948,90.6,74063
31578,63428,91.6,74066
41,-666666666,70.6,74068
14990,65011,90.1,74070
134,19515,96.7,74071
1599,58875,91.1,74072
5591,67083,90.7,74073
32069,50429,95.6,74074
25930,41178,93.6,74075
1669,-666666666,100.0,74077
455,-666666666,100.0,74078
4636,61344,90.7,74079
2906,84856,91.8,74080
1939,49635,86.0,74081
321,-666666666,68.4,74082
910,70556,88.9,74083
403,39063,88.6,74084
2503,38906,89.9,74085
2244,103438,80.6,74103
12517,50365,90.0,74104
26445,65130,93.9,74105
16402,35299,83.2,74106
19416,49971,86.1,74107
7695,59404,80.3,74108
14752,37118,68.0,74110
21629,54483,87.9,74112
16969,90282,97.6,74114
23127,42245,73.2,74115
3315,50750,75.1,74116
25,-666666666,48.0,74117
3404,52071,95.8,74119
5270,63801,92.2,74120
10445,39507,78.0,74126
15876,47983,85.2,74127
13554,49596,76.0,74128
18863,49642,79.6,74129
2023,43445,77.2,74130
2302,74569,87.2,74131
10813,74809,96.4,74132
48350,74314,95.0,74133
22081,73205,89.0,74134
20060,61862,94.2,74135
31715,49669,90.6,74136
28577,99497,96.2,74137
18830,54887,90.6,74145
16019,42121,72.8,74146
2177,-666666666,100.0,74171
11093,47889,82.8,74301
2559,72794,88.1,74330
6950,55240,89.3,74331
1756,52875,86.0,74332
996,50313,89.1,74333
4780,55250,85.9,74337
4879,57685,81.0,74338
2323,35662,74.9,74339
178,44000,87.0,74340
2293,43913,76.3,74342
3125,43614,91.0,74343
14436,54717,90.8,74344
7895,46636,77.3,74346
2738,45104,91.3,74347
850,47031,93.7,74349
756,51719,88.4,74350
5412,46713,85.3,74352
17071,48242,88.0,74354
238,41250,74.5,74358
293,46875,85.5,74359
11,-666666666,54.5,74360
17213,58074,91.3,74361
2799,51705,84.6,74363
1934,52625,86.4,74364
4589,56343,89.9,74365
1445,32273,86.6,74366
577,42361,86.1,74367
100,33125,76.3,74368
1748,52500,91.8,74369
3769,47057,86.5,74370
15921,39845,85.3,74401
29294,55114,88.2,74403
4541,64861,89.1,74421
1009,61098,95.7,74422
853,46696,89.9,74423
1075,46250,89.6,74425
9131,45533,87.7,74426
1535,63255,93.4,74427
612,49375,86.8,74428
15955,70938,92.4,74429
636,55855,83.4,74430
894,59583,86.8,74431
9977,46069,86.4,74432
9419,73385,93.6,74434
3070,52560,79.8,74435
5249,57995,88.2,74436
9148,44091,84.2,74437
373,38393,86.9,74438
5692,50838,88.1,74441
713,64500,84.9,74442
2828,60862,93.6,74445
478,38333,83.8,74446
15212,42237,86.1,74447
1520,46607,86.8,74450
3830,57041,84.4,74451
281,80236,91.3,74452
3439,62550,89.5,74454
2799,43424,80.3,74455
124,49219,97.3,74456
210,71563,100.0,74457
119,-666666666,100.0,74458
73,51250,87.3,74459
405,85033,92.4,74460
6934,42184,85.9,74462
2119,33173,77.8,74463
30812,49755,88.2,74464
14147,55520,87.9,74467
315,43438,84.0,74468
2155,47868,84.3,74469
1430,69375,85.7,74470
1378,43810,91.9,74471
641,43438,86.6,74472
9,-666666666,100.0,74477
28740,54549,86.2,74501
